MTU (CET),Demand (MW),Price (EUR/MWh)
21.06.2018 14:00 - 21.06.2018 15:00,4329,4329
21.06.2018 15:00 - 21.06.2018 16:00,4268,4268
21.06.2018 16:00 - 21.06.2018 17:00,4230,4230
21.06.2018 17:00 - 21.06.2018 18:00,4354,4354
21.06.2018 18:00 - 21.06.2018 19:00,4237,4237
21.06.2018 19:00 - 21.06.2018 20:00,3989,3989
21.06.2018 20:00 - 21.06.2018 21:00,3788,3788
21.06.2018 21:00 - 21.06.2018 22:00,3510,3510
21.06.2018 22:00 - 21.06.2018 23:00,3316,3316
21.06.2018 23:00 - 22.06.2018 00:00,3115,3115
22.06.2018 00:00 - 22.06.2018 01:00,2917,2917
22.06.2018 01:00 - 22.06.2018 02:00,2800,2800
22.06.2018 02:00 - 22.06.2018 03:00,2765,2765
22.06.2018 03:00 - 22.06.2018 04:00,2791,2791
22.06.2018 04:00 - 22.06.2018 05:00,2791,2791
22.06.2018 05:00 - 22.06.2018 06:00,2943,2943
22.06.2018 06:00 - 22.06.2018 07:00,3479,3479
22.06.2018 07:00 - 22.06.2018 08:00,4042,4042
22.06.2018 08:00 - 22.06.2018 09:00,4358,4358
22.06.2018 09:00 - 22.06.2018 10:00,4413,4413
22.06.2018 10:00 - 22.06.2018 11:00,4512,4512
22.06.2018 11:00 - 22.06.2018 12:00,4499,4499
22.06.2018 12:00 - 22.06.2018 13:00,4357,4357
22.06.2018 13:00 - 22.06.2018 14:00,4247,4247
22.06.2018 14:00 - 22.06.2018 15:00,4083,4083
22.06.2018 15:00 - 22.06.2018 16:00,4023,4023
22.06.2018 16:00 - 22.06.2018 17:00,4091,4091
22.06.2018 17:00 - 22.06.2018 18:00,4187,4187
22.06.2018 18:00 - 22.06.2018 19:00,4146,4146
22.06.2018 19:00 - 22.06.2018 20:00,3909,3909
22.06.2018 20:00 - 22.06.2018 21:00,3656,3656
22.06.2018 21:00 - 22.06.2018 22:00,3474,3474
22.06.2018 22:00 - 22.06.2018 23:00,3388,3388
22.06.2018 23:00 - 23.06.2018 00:00,3208,3208
23.06.2018 00:00 - 23.06.2018 01:00,2982,2982
23.06.2018 01:00 - 23.06.2018 02:00,2841,2841
23.06.2018 02:00 - 23.06.2018 03:00,2758,2758
23.06.2018 03:00 - 23.06.2018 04:00,2730,2730
23.06.2018 04:00 - 23.06.2018 05:00,2686,2686
23.06.2018 05:00 - 23.06.2018 06:00,2681,2681
23.06.2018 06:00 - 23.06.2018 07:00,2781,2781
23.06.2018 07:00 - 23.06.2018 08:00,3060,3060
23.06.2018 08:00 - 23.06.2018 09:00,3394,3394
23.06.2018 09:00 - 23.06.2018 10:00,3598,3598
23.06.2018 10:00 - 23.06.2018 11:00,3726,3726
23.06.2018 11:00 - 23.06.2018 12:00,3725,3725
23.06.2018 12:00 - 23.06.2018 13:00,3710,3710
23.06.2018 13:00 - 23.06.2018 14:00,3620,3620
23.06.2018 14:00 - 23.06.2018 15:00,3557,3557
23.06.2018 15:00 - 23.06.2018 16:00,3536,3536
23.06.2018 16:00 - 23.06.2018 17:00,3569,3569
23.06.2018 17:00 - 23.06.2018 18:00,3744,3744
23.06.2018 18:00 - 23.06.2018 19:00,3624,3624
23.06.2018 19:00 - 23.06.2018 20:00,3427,3427
23.06.2018 20:00 - 23.06.2018 21:00,3284,3284
23.06.2018 21:00 - 23.06.2018 22:00,3176,3176
23.06.2018 22:00 - 23.06.2018 23:00,3156,3156
23.06.2018 23:00 - 24.06.2018 00:00,3028,3028
24.06.2018 00:00 - 24.06.2018 01:00,2879,2879
24.06.2018 01:00 - 24.06.2018 02:00,2753,2753
24.06.2018 02:00 - 24.06.2018 03:00,2658,2658
24.06.2018 03:00 - 24.06.2018 04:00,2589,2589
24.06.2018 04:00 - 24.06.2018 05:00,2532,2532
24.06.2018 05:00 - 24.06.2018 06:00,2493,2493
24.06.2018 06:00 - 24.06.2018 07:00,2571,2571
24.06.2018 07:00 - 24.06.2018 08:00,2762,2762
24.06.2018 08:00 - 24.06.2018 09:00,3041,3041
24.06.2018 09:00 - 24.06.2018 10:00,3280,3280
24.06.2018 10:00 - 24.06.2018 11:00,3435,3435
24.06.2018 11:00 - 24.06.2018 12:00,3489,3489
24.06.2018 12:00 - 24.06.2018 13:00,3444,3444
24.06.2018 13:00 - 24.06.2018 14:00,3418,3418
24.06.2018 14:00 - 24.06.2018 15:00,3390,3390
24.06.2018 15:00 - 24.06.2018 16:00,3385,3385
24.06.2018 16:00 - 24.06.2018 17:00,3447,3447
24.06.2018 17:00 - 24.06.2018 18:00,3684,3684
24.06.2018 18:00 - 24.06.2018 19:00,3752,3752
24.06.2018 19:00 - 24.06.2018 20:00,3588,3588
24.06.2018 20:00 - 24.06.2018 21:00,3447,3447
24.06.2018 21:00 - 24.06.2018 22:00,3266,3266
24.06.2018 22:00 - 24.06.2018 23:00,3148,3148
24.06.2018 23:00 - 25.06.2018 00:00,2966,2966
25.06.2018 00:00 - 25.06.2018 01:00,2819,2819
25.06.2018 01:00 - 25.06.2018 02:00,2745,2745
25.06.2018 02:00 - 25.06.2018 03:00,2705,2705
25.06.2018 03:00 - 25.06.2018 04:00,2726,2726
25.06.2018 04:00 - 25.06.2018 05:00,2692,2692
25.06.2018 05:00 - 25.06.2018 06:00,2885,2885
25.06.2018 06:00 - 25.06.2018 07:00,3413,3413
25.06.2018 07:00 - 25.06.2018 08:00,4016,4016
25.06.2018 08:00 - 25.06.2018 09:00,4285,4285
25.06.2018 09:00 - 25.06.2018 10:00,4415,4415
25.06.2018 10:00 - 25.06.2018 11:00,4484,4484
25.06.2018 11:00 - 25.06.2018 12:00,4474,4474
25.06.2018 12:00 - 25.06.2018 13:00,4398,4398
25.06.2018 13:00 - 25.06.2018 14:00,4472,4472
25.06.2018 14:00 - 25.06.2018 15:00,4400,4400
25.06.2018 15:00 - 25.06.2018 16:00,4269,4269
25.06.2018 16:00 - 25.06.2018 17:00,4226,4226
25.06.2018 17:00 - 25.06.2018 18:00,4393,4393
25.06.2018 18:00 - 25.06.2018 19:00,4278,4278
25.06.2018 19:00 - 25.06.2018 20:00,4084,4084
25.06.2018 20:00 - 25.06.2018 21:00,3854,3854
25.06.2018 21:00 - 25.06.2018 22:00,3632,3632
25.06.2018 22:00 - 25.06.2018 23:00,3528,3528
25.06.2018 23:00 - 26.06.2018 00:00,3271,3271
26.06.2018 00:00 - 26.06.2018 01:00,3030,3030
26.06.2018 01:00 - 26.06.2018 02:00,2889,2889
26.06.2018 02:00 - 26.06.2018 03:00,2836,2836
26.06.2018 03:00 - 26.06.2018 04:00,2803,2803
26.06.2018 04:00 - 26.06.2018 05:00,2806,2806
26.06.2018 05:00 - 26.06.2018 06:00,2998,2998
26.06.2018 06:00 - 26.06.2018 07:00,3525,3525
26.06.2018 07:00 - 26.06.2018 08:00,3994,3994
26.06.2018 08:00 - 26.06.2018 09:00,4245,4245
26.06.2018 09:00 - 26.06.2018 10:00,4331,4331
26.06.2018 10:00 - 26.06.2018 11:00,4439,4439
26.06.2018 11:00 - 26.06.2018 12:00,4471,4471
26.06.2018 12:00 - 26.06.2018 13:00,4473,4473
26.06.2018 13:00 - 26.06.2018 14:00,4488,4488
26.06.2018 14:00 - 26.06.2018 15:00,4413,4413
26.06.2018 15:00 - 26.06.2018 16:00,4294,4294
26.06.2018 16:00 - 26.06.2018 17:00,4241,4241
26.06.2018 17:00 - 26.06.2018 18:00,4311,4311
26.06.2018 18:00 - 26.06.2018 19:00,4272,4272
26.06.2018 19:00 - 26.06.2018 20:00,4059,4059
26.06.2018 20:00 - 26.06.2018 21:00,3876,3876
26.06.2018 21:00 - 26.06.2018 22:00,3679,3679
26.06.2018 22:00 - 26.06.2018 23:00,3535,3535
26.06.2018 23:00 - 27.06.2018 00:00,3307,3307
27.06.2018 00:00 - 27.06.2018 01:00,3094,3094
27.06.2018 01:00 - 27.06.2018 02:00,2964,2964
27.06.2018 02:00 - 27.06.2018 03:00,2895,2895
27.06.2018 03:00 - 27.06.2018 04:00,2886,2886
27.06.2018 04:00 - 27.06.2018 05:00,2861,2861
27.06.2018 05:00 - 27.06.2018 06:00,3015,3015
27.06.2018 06:00 - 27.06.2018 07:00,3532,3532
27.06.2018 07:00 - 27.06.2018 08:00,4089,4089
27.06.2018 08:00 - 27.06.2018 09:00,4341,4341
27.06.2018 09:00 - 27.06.2018 10:00,4436,4436
27.06.2018 10:00 - 27.06.2018 11:00,4551,4551
27.06.2018 11:00 - 27.06.2018 12:00,4555,4555
27.06.2018 12:00 - 27.06.2018 13:00,4484,4484
27.06.2018 13:00 - 27.06.2018 14:00,4485,4485
27.06.2018 14:00 - 27.06.2018 15:00,4410,4410
27.06.2018 15:00 - 27.06.2018 16:00,4294,4294
27.06.2018 16:00 - 27.06.2018 17:00,4245,4245
27.06.2018 17:00 - 27.06.2018 18:00,4350,4350
27.06.2018 18:00 - 27.06.2018 19:00,4236,4236
27.06.2018 19:00 - 27.06.2018 20:00,4053,4053
27.06.2018 20:00 - 27.06.2018 21:00,3886,3886
27.06.2018 21:00 - 27.06.2018 22:00,3694,3694
27.06.2018 22:00 - 27.06.2018 23:00,3553,3553
27.06.2018 23:00 - 28.06.2018 00:00,3353,3353
28.06.2018 00:00 - 28.06.2018 01:00,3114,3114
28.06.2018 01:00 - 28.06.2018 02:00,2981,2981
28.06.2018 02:00 - 28.06.2018 03:00,2889,2889
28.06.2018 03:00 - 28.06.2018 04:00,2896,2896
28.06.2018 04:00 - 28.06.2018 05:00,2866,2866
28.06.2018 05:00 - 28.06.2018 06:00,3049,3049
28.06.2018 06:00 - 28.06.2018 07:00,3556,3556
28.06.2018 07:00 - 28.06.2018 08:00,4142,4142
28.06.2018 08:00 - 28.06.2018 09:00,4406,4406
28.06.2018 09:00 - 28.06.2018 10:00,4488,4488
28.06.2018 10:00 - 28.06.2018 11:00,4592,4592
28.06.2018 11:00 - 28.06.2018 12:00,4598,4598
28.06.2018 12:00 - 28.06.2018 13:00,4443,4443
28.06.2018 13:00 - 28.06.2018 14:00,4403,4403
28.06.2018 14:00 - 28.06.2018 15:00,4299,4299
28.06.2018 15:00 - 28.06.2018 16:00,4263,4263
28.06.2018 16:00 - 28.06.2018 17:00,4268,4268
28.06.2018 17:00 - 28.06.2018 18:00,4376,4376
28.06.2018 18:00 - 28.06.2018 19:00,4300,4300
28.06.2018 19:00 - 28.06.2018 20:00,4136,4136
28.06.2018 20:00 - 28.06.2018 21:00,3933,3933
28.06.2018 21:00 - 28.06.2018 22:00,3712,3712
28.06.2018 22:00 - 28.06.2018 23:00,3558,3558
28.06.2018 23:00 - 29.06.2018 00:00,3368,3368
29.06.2018 00:00 - 29.06.2018 01:00,3119,3119
29.06.2018 01:00 - 29.06.2018 02:00,2983,2983
29.06.2018 02:00 - 29.06.2018 03:00,2907,2907
29.06.2018 03:00 - 29.06.2018 04:00,2911,2911
29.06.2018 04:00 - 29.06.2018 05:00,2877,2877
29.06.2018 05:00 - 29.06.2018 06:00,3044,3044
29.06.2018 06:00 - 29.06.2018 07:00,3534,3534
29.06.2018 07:00 - 29.06.2018 08:00,4043,4043
29.06.2018 08:00 - 29.06.2018 09:00,4280,4280
29.06.2018 09:00 - 29.06.2018 10:00,4357,4357
29.06.2018 10:00 - 29.06.2018 11:00,4441,4441
29.06.2018 11:00 - 29.06.2018 12:00,4393,4393
29.06.2018 12:00 - 29.06.2018 13:00,4255,4255
29.06.2018 13:00 - 29.06.2018 14:00,4167,4167
29.06.2018 14:00 - 29.06.2018 15:00,3991,3991
29.06.2018 15:00 - 29.06.2018 16:00,3872,3872
29.06.2018 16:00 - 29.06.2018 17:00,3872,3872
29.06.2018 17:00 - 29.06.2018 18:00,3977,3977
29.06.2018 18:00 - 29.06.2018 19:00,3922,3922
29.06.2018 19:00 - 29.06.2018 20:00,3736,3736
29.06.2018 20:00 - 29.06.2018 21:00,3555,3555
29.06.2018 21:00 - 29.06.2018 22:00,3403,3403
29.06.2018 22:00 - 29.06.2018 23:00,3295,3295
29.06.2018 23:00 - 30.06.2018 00:00,3124,3124
30.06.2018 00:00 - 30.06.2018 01:00,2917,2917
30.06.2018 01:00 - 30.06.2018 02:00,2783,2783
30.06.2018 02:00 - 30.06.2018 03:00,2739,2739
30.06.2018 03:00 - 30.06.2018 04:00,2710,2710
30.06.2018 04:00 - 30.06.2018 05:00,2641,2641
30.06.2018 05:00 - 30.06.2018 06:00,2604,2604
30.06.2018 06:00 - 30.06.2018 07:00,2750,2750
30.06.2018 07:00 - 30.06.2018 08:00,3028,3028
30.06.2018 08:00 - 30.06.2018 09:00,3325,3325
30.06.2018 09:00 - 30.06.2018 10:00,3547,3547
30.06.2018 10:00 - 30.06.2018 11:00,3683,3683
30.06.2018 11:00 - 30.06.2018 12:00,3649,3649
30.06.2018 12:00 - 30.06.2018 13:00,3573,3573
30.06.2018 13:00 - 30.06.2018 14:00,3530,3530
30.06.2018 14:00 - 30.06.2018 15:00,3489,3489
30.06.2018 15:00 - 30.06.2018 16:00,3470,3470
30.06.2018 16:00 - 30.06.2018 17:00,3520,3520
30.06.2018 17:00 - 30.06.2018 18:00,3641,3641
30.06.2018 18:00 - 30.06.2018 19:00,3659,3659
30.06.2018 19:00 - 30.06.2018 20:00,3501,3501
30.06.2018 20:00 - 30.06.2018 21:00,3400,3400
30.06.2018 21:00 - 30.06.2018 22:00,3240,3240
30.06.2018 22:00 - 30.06.2018 23:00,3171,3171
30.06.2018 23:00 - 01.07.2018 00:00,3067,3067
01.07.2018 00:00 - 01.07.2018 01:00,2854,2854
01.07.2018 01:00 - 01.07.2018 02:00,2703,2703
01.07.2018 02:00 - 01.07.2018 03:00,2637,2637
01.07.2018 03:00 - 01.07.2018 04:00,2605,2605
01.07.2018 04:00 - 01.07.2018 05:00,2524,2524
01.07.2018 05:00 - 01.07.2018 06:00,2510,2510
01.07.2018 06:00 - 01.07.2018 07:00,2605,2605
01.07.2018 07:00 - 01.07.2018 08:00,2847,2847
01.07.2018 08:00 - 01.07.2018 09:00,3136,3136
01.07.2018 09:00 - 01.07.2018 10:00,3340,3340
01.07.2018 10:00 - 01.07.2018 11:00,3454,3454
01.07.2018 11:00 - 01.07.2018 12:00,3462,3462
01.07.2018 12:00 - 01.07.2018 13:00,3450,3450
01.07.2018 13:00 - 01.07.2018 14:00,3426,3426
01.07.2018 14:00 - 01.07.2018 15:00,3399,3399
01.07.2018 15:00 - 01.07.2018 16:00,3367,3367
01.07.2018 16:00 - 01.07.2018 17:00,3424,3424
01.07.2018 17:00 - 01.07.2018 18:00,3640,3640
01.07.2018 18:00 - 01.07.2018 19:00,3674,3674
01.07.2018 19:00 - 01.07.2018 20:00,3607,3607
01.07.2018 20:00 - 01.07.2018 21:00,3414,3414
01.07.2018 21:00 - 01.07.2018 22:00,3270,3270
01.07.2018 22:00 - 01.07.2018 23:00,3228,3228
01.07.2018 23:00 - 02.07.2018 00:00,3189,3189
02.07.2018 00:00 - 02.07.2018 01:00,2958,2958
02.07.2018 01:00 - 02.07.2018 02:00,2818,2818
02.07.2018 02:00 - 02.07.2018 03:00,2746,2746
02.07.2018 03:00 - 02.07.2018 04:00,2726,2726
02.07.2018 04:00 - 02.07.2018 05:00,2709,2709
02.07.2018 05:00 - 02.07.2018 06:00,2869,2869
02.07.2018 06:00 - 02.07.2018 07:00,3353,3353
02.07.2018 07:00 - 02.07.2018 08:00,3908,3908
02.07.2018 08:00 - 02.07.2018 09:00,4226,4226
02.07.2018 09:00 - 02.07.2018 10:00,4321,4321
02.07.2018 10:00 - 02.07.2018 11:00,4452,4452
02.07.2018 11:00 - 02.07.2018 12:00,4448,4448
02.07.2018 12:00 - 02.07.2018 13:00,4397,4397
02.07.2018 13:00 - 02.07.2018 14:00,4380,4380
02.07.2018 14:00 - 02.07.2018 15:00,4264,4264
02.07.2018 15:00 - 02.07.2018 16:00,4128,4128
02.07.2018 16:00 - 02.07.2018 17:00,4126,4126
02.07.2018 17:00 - 02.07.2018 18:00,4291,4291
02.07.2018 18:00 - 02.07.2018 19:00,4215,4215
02.07.2018 19:00 - 02.07.2018 20:00,4060,4060
02.07.2018 20:00 - 02.07.2018 21:00,3905,3905
02.07.2018 21:00 - 02.07.2018 22:00,3635,3635
02.07.2018 22:00 - 02.07.2018 23:00,3525,3525
02.07.2018 23:00 - 03.07.2018 00:00,3319,3319
03.07.2018 00:00 - 03.07.2018 01:00,3085,3085
03.07.2018 01:00 - 03.07.2018 02:00,2945,2945
03.07.2018 02:00 - 03.07.2018 03:00,2882,2882
03.07.2018 03:00 - 03.07.2018 04:00,2874,2874
03.07.2018 04:00 - 03.07.2018 05:00,2853,2853
03.07.2018 05:00 - 03.07.2018 06:00,3007,3007
03.07.2018 06:00 - 03.07.2018 07:00,3474,3474
03.07.2018 07:00 - 03.07.2018 08:00,4014,4014
03.07.2018 08:00 - 03.07.2018 09:00,4275,4275
03.07.2018 09:00 - 03.07.2018 10:00,4389,4389
03.07.2018 10:00 - 03.07.2018 11:00,4513,4513
03.07.2018 11:00 - 03.07.2018 12:00,4517,4517
03.07.2018 12:00 - 03.07.2018 13:00,4445,4445
03.07.2018 13:00 - 03.07.2018 14:00,4482,4482
03.07.2018 14:00 - 03.07.2018 15:00,4418,4418
03.07.2018 15:00 - 03.07.2018 16:00,4286,4286
03.07.2018 16:00 - 03.07.2018 17:00,4233,4233
03.07.2018 17:00 - 03.07.2018 18:00,4344,4344
03.07.2018 18:00 - 03.07.2018 19:00,4234,4234
03.07.2018 19:00 - 03.07.2018 20:00,4060,4060
03.07.2018 20:00 - 03.07.2018 21:00,3857,3857
03.07.2018 21:00 - 03.07.2018 22:00,3604,3604
03.07.2018 22:00 - 03.07.2018 23:00,3470,3470
03.07.2018 23:00 - 04.07.2018 00:00,3323,3323
04.07.2018 00:00 - 04.07.2018 01:00,3073,3073
04.07.2018 01:00 - 04.07.2018 02:00,2932,2932
04.07.2018 02:00 - 04.07.2018 03:00,2884,2884
04.07.2018 03:00 - 04.07.2018 04:00,2867,2867
04.07.2018 04:00 - 04.07.2018 05:00,2849,2849
04.07.2018 05:00 - 04.07.2018 06:00,2976,2976
04.07.2018 06:00 - 04.07.2018 07:00,3450,3450
04.07.2018 07:00 - 04.07.2018 08:00,3979,3979
04.07.2018 08:00 - 04.07.2018 09:00,4241,4241
04.07.2018 09:00 - 04.07.2018 10:00,4350,4350
04.07.2018 10:00 - 04.07.2018 11:00,4476,4476
04.07.2018 11:00 - 04.07.2018 12:00,4498,4498
04.07.2018 12:00 - 04.07.2018 13:00,4436,4436
04.07.2018 13:00 - 04.07.2018 14:00,4452,4452
04.07.2018 14:00 - 04.07.2018 15:00,4369,4369
04.07.2018 15:00 - 04.07.2018 16:00,4226,4226
04.07.2018 16:00 - 04.07.2018 17:00,4173,4173
04.07.2018 17:00 - 04.07.2018 18:00,4310,4310
04.07.2018 18:00 - 04.07.2018 19:00,4165,4165
04.07.2018 19:00 - 04.07.2018 20:00,4005,4005
04.07.2018 20:00 - 04.07.2018 21:00,3817,3817
04.07.2018 21:00 - 04.07.2018 22:00,3633,3633
04.07.2018 22:00 - 04.07.2018 23:00,3540,3540
04.07.2018 23:00 - 05.07.2018 00:00,3297,3297
05.07.2018 00:00 - 05.07.2018 01:00,3054,3054
05.07.2018 01:00 - 05.07.2018 02:00,2928,2928
05.07.2018 02:00 - 05.07.2018 03:00,2865,2865
05.07.2018 03:00 - 05.07.2018 04:00,2871,2871
05.07.2018 04:00 - 05.07.2018 05:00,2881,2881
05.07.2018 05:00 - 05.07.2018 06:00,3017,3017
05.07.2018 06:00 - 05.07.2018 07:00,3463,3463
05.07.2018 07:00 - 05.07.2018 08:00,3953,3953
05.07.2018 08:00 - 05.07.2018 09:00,4230,4230
05.07.2018 09:00 - 05.07.2018 10:00,4351,4351
05.07.2018 10:00 - 05.07.2018 11:00,4500,4500
05.07.2018 11:00 - 05.07.2018 12:00,4509,4509
05.07.2018 12:00 - 05.07.2018 13:00,4461,4461
05.07.2018 13:00 - 05.07.2018 14:00,4478,4478
05.07.2018 14:00 - 05.07.2018 15:00,4370,4370
05.07.2018 15:00 - 05.07.2018 16:00,4244,4244
05.07.2018 16:00 - 05.07.2018 17:00,4142,4142
05.07.2018 17:00 - 05.07.2018 18:00,4313,4313
05.07.2018 18:00 - 05.07.2018 19:00,4206,4206
05.07.2018 19:00 - 05.07.2018 20:00,3976,3976
05.07.2018 20:00 - 05.07.2018 21:00,3767,3767
05.07.2018 21:00 - 05.07.2018 22:00,3591,3591
05.07.2018 22:00 - 05.07.2018 23:00,3483,3483
05.07.2018 23:00 - 06.07.2018 00:00,3240,3240
06.07.2018 00:00 - 06.07.2018 01:00,3061,3061
06.07.2018 01:00 - 06.07.2018 02:00,2980,2980
06.07.2018 02:00 - 06.07.2018 03:00,2995,2995
06.07.2018 03:00 - 06.07.2018 04:00,2995,2995
06.07.2018 04:00 - 06.07.2018 05:00,3018,3018
06.07.2018 05:00 - 06.07.2018 06:00,3068,3068
06.07.2018 06:00 - 06.07.2018 07:00,3448,3448
06.07.2018 07:00 - 06.07.2018 08:00,3984,3984
06.07.2018 08:00 - 06.07.2018 09:00,4311,4311
06.07.2018 09:00 - 06.07.2018 10:00,4388,4388
06.07.2018 10:00 - 06.07.2018 11:00,4517,4517
06.07.2018 11:00 - 06.07.2018 12:00,4484,4484
06.07.2018 12:00 - 06.07.2018 13:00,4350,4350
06.07.2018 13:00 - 06.07.2018 14:00,4236,4236
06.07.2018 14:00 - 06.07.2018 15:00,4097,4097
06.07.2018 15:00 - 06.07.2018 16:00,3992,3992
06.07.2018 16:00 - 06.07.2018 17:00,3975,3975
06.07.2018 17:00 - 06.07.2018 18:00,4057,4057
06.07.2018 18:00 - 06.07.2018 19:00,3984,3984
06.07.2018 19:00 - 06.07.2018 20:00,3700,3700
06.07.2018 20:00 - 06.07.2018 21:00,3456,3456
06.07.2018 21:00 - 06.07.2018 22:00,3344,3344
06.07.2018 22:00 - 06.07.2018 23:00,3243,3243
06.07.2018 23:00 - 07.07.2018 00:00,3118,3118
07.07.2018 00:00 - 07.07.2018 01:00,2918,2918
07.07.2018 01:00 - 07.07.2018 02:00,2772,2772
07.07.2018 02:00 - 07.07.2018 03:00,2727,2727
07.07.2018 03:00 - 07.07.2018 04:00,2733,2733
07.07.2018 04:00 - 07.07.2018 05:00,2636,2636
07.07.2018 05:00 - 07.07.2018 06:00,2608,2608
07.07.2018 06:00 - 07.07.2018 07:00,2768,2768
07.07.2018 07:00 - 07.07.2018 08:00,3081,3081
07.07.2018 08:00 - 07.07.2018 09:00,3358,3358
07.07.2018 09:00 - 07.07.2018 10:00,3521,3521
07.07.2018 10:00 - 07.07.2018 11:00,3623,3623
07.07.2018 11:00 - 07.07.2018 12:00,3615,3615
07.07.2018 12:00 - 07.07.2018 13:00,3574,3574
07.07.2018 13:00 - 07.07.2018 14:00,3549,3549
07.07.2018 14:00 - 07.07.2018 15:00,3495,3495
07.07.2018 15:00 - 07.07.2018 16:00,3469,3469
07.07.2018 16:00 - 07.07.2018 17:00,3485,3485
07.07.2018 17:00 - 07.07.2018 18:00,3593,3593
07.07.2018 18:00 - 07.07.2018 19:00,3564,3564
07.07.2018 19:00 - 07.07.2018 20:00,3418,3418
07.07.2018 20:00 - 07.07.2018 21:00,3300,3300
07.07.2018 21:00 - 07.07.2018 22:00,3218,3218
07.07.2018 22:00 - 07.07.2018 23:00,3165,3165
07.07.2018 23:00 - 08.07.2018 00:00,3041,3041
08.07.2018 00:00 - 08.07.2018 01:00,2837,2837
08.07.2018 01:00 - 08.07.2018 02:00,2698,2698
08.07.2018 02:00 - 08.07.2018 03:00,2625,2625
08.07.2018 03:00 - 08.07.2018 04:00,2602,2602
08.07.2018 04:00 - 08.07.2018 05:00,2540,2540
08.07.2018 05:00 - 08.07.2018 06:00,2488,2488
08.07.2018 06:00 - 08.07.2018 07:00,2590,2590
08.07.2018 07:00 - 08.07.2018 08:00,2817,2817
08.07.2018 08:00 - 08.07.2018 09:00,3101,3101
08.07.2018 09:00 - 08.07.2018 10:00,3291,3291
08.07.2018 10:00 - 08.07.2018 11:00,3399,3399
08.07.2018 11:00 - 08.07.2018 12:00,3470,3470
08.07.2018 12:00 - 08.07.2018 13:00,3465,3465
08.07.2018 13:00 - 08.07.2018 14:00,3471,3471
08.07.2018 14:00 - 08.07.2018 15:00,3475,3475
08.07.2018 15:00 - 08.07.2018 16:00,3454,3454
08.07.2018 16:00 - 08.07.2018 17:00,3500,3500
08.07.2018 17:00 - 08.07.2018 18:00,3688,3688
08.07.2018 18:00 - 08.07.2018 19:00,3736,3736
08.07.2018 19:00 - 08.07.2018 20:00,3570,3570
08.07.2018 20:00 - 08.07.2018 21:00,3410,3410
08.07.2018 21:00 - 08.07.2018 22:00,3277,3277
08.07.2018 22:00 - 08.07.2018 23:00,3183,3183
08.07.2018 23:00 - 09.07.2018 00:00,3038,3038
09.07.2018 00:00 - 09.07.2018 01:00,2922,2922
09.07.2018 01:00 - 09.07.2018 02:00,2853,2853
09.07.2018 02:00 - 09.07.2018 03:00,2815,2815
09.07.2018 03:00 - 09.07.2018 04:00,2782,2782
09.07.2018 04:00 - 09.07.2018 05:00,2857,2857
09.07.2018 05:00 - 09.07.2018 06:00,2963,2963
09.07.2018 06:00 - 09.07.2018 07:00,3361,3361
09.07.2018 07:00 - 09.07.2018 08:00,3881,3881
09.07.2018 08:00 - 09.07.2018 09:00,4119,4119
09.07.2018 09:00 - 09.07.2018 10:00,4260,4260
09.07.2018 10:00 - 09.07.2018 11:00,4385,4385
09.07.2018 11:00 - 09.07.2018 12:00,4399,4399
09.07.2018 12:00 - 09.07.2018 13:00,4367,4367
09.07.2018 13:00 - 09.07.2018 14:00,4430,4430
09.07.2018 14:00 - 09.07.2018 15:00,4354,4354
09.07.2018 15:00 - 09.07.2018 16:00,4237,4237
09.07.2018 16:00 - 09.07.2018 17:00,4187,4187
09.07.2018 17:00 - 09.07.2018 18:00,4293,4293
09.07.2018 18:00 - 09.07.2018 19:00,4179,4179
09.07.2018 19:00 - 09.07.2018 20:00,3982,3982
09.07.2018 20:00 - 09.07.2018 21:00,3738,3738
09.07.2018 21:00 - 09.07.2018 22:00,3539,3539
09.07.2018 22:00 - 09.07.2018 23:00,3384,3384
09.07.2018 23:00 - 10.07.2018 00:00,3160,3160
10.07.2018 00:00 - 10.07.2018 01:00,2957,2957
10.07.2018 01:00 - 10.07.2018 02:00,2863,2863
10.07.2018 02:00 - 10.07.2018 03:00,2834,2834
10.07.2018 03:00 - 10.07.2018 04:00,2834,2834
10.07.2018 04:00 - 10.07.2018 05:00,2852,2852
10.07.2018 05:00 - 10.07.2018 06:00,2953,2953
10.07.2018 06:00 - 10.07.2018 07:00,3367,3367
10.07.2018 07:00 - 10.07.2018 08:00,3846,3846
10.07.2018 08:00 - 10.07.2018 09:00,4109,4109
10.07.2018 09:00 - 10.07.2018 10:00,4239,4239
10.07.2018 10:00 - 10.07.2018 11:00,4353,4353
10.07.2018 11:00 - 10.07.2018 12:00,4394,4394
10.07.2018 12:00 - 10.07.2018 13:00,4343,4343
10.07.2018 13:00 - 10.07.2018 14:00,4353,4353
10.07.2018 14:00 - 10.07.2018 15:00,4277,4277
10.07.2018 15:00 - 10.07.2018 16:00,4129,4129
10.07.2018 16:00 - 10.07.2018 17:00,4085,4085
10.07.2018 17:00 - 10.07.2018 18:00,4232,4232
10.07.2018 18:00 - 10.07.2018 19:00,4153,4153
10.07.2018 19:00 - 10.07.2018 20:00,3979,3979
10.07.2018 20:00 - 10.07.2018 21:00,3766,3766
10.07.2018 21:00 - 10.07.2018 22:00,3574,3574
10.07.2018 22:00 - 10.07.2018 23:00,3454,3454
