MTU (CET),Demand (MW),Price (EUR/MWh)
21.07.2018 09:00 - 21.07.2018 10:00,2998,56.92
21.07.2018 10:00 - 21.07.2018 11:00,3011,58.11666667
21.07.2018 11:00 - 21.07.2018 12:00,2987,59.99333333
21.07.2018 12:00 - 21.07.2018 13:00,2948,59.06666667
21.07.2018 13:00 - 21.07.2018 14:00,2907,55.64666667
21.07.2018 14:00 - 21.07.2018 15:00,2857,53.26
21.07.2018 15:00 - 21.07.2018 16:00,2819,52.88
21.07.2018 16:00 - 21.07.2018 17:00,2791,52.73
21.07.2018 17:00 - 21.07.2018 18:00,2781,53.43
21.07.2018 18:00 - 21.07.2018 19:00,2738,54.79
21.07.2018 19:00 - 21.07.2018 20:00,2705,55.13
21.07.2018 20:00 - 21.07.2018 21:00,2652,54.96
21.07.2018 21:00 - 21.07.2018 22:00,2604,54.68
21.07.2018 22:00 - 21.07.2018 23:00,2485,54.49
21.07.2018 23:00 - 22.07.2018 00:00,2311,52.44
22.07.2018 00:00 - 22.07.2018 01:00,2150,52.72
22.07.2018 01:00 - 22.07.2018 02:00,2065,51.14
22.07.2018 02:00 - 22.07.2018 03:00,2026,50.29
22.07.2018 03:00 - 22.07.2018 04:00,1967,49.89
22.07.2018 04:00 - 22.07.2018 05:00,1954,48.28
22.07.2018 05:00 - 22.07.2018 06:00,2071,48.96
22.07.2018 06:00 - 22.07.2018 07:00,2242,50.11
22.07.2018 07:00 - 22.07.2018 08:00,2489,51.44
22.07.2018 08:00 - 22.07.2018 09:00,2709,52.46
22.07.2018 09:00 - 22.07.2018 10:00,2838,52.88
22.07.2018 10:00 - 22.07.2018 11:00,2871,53.47
22.07.2018 11:00 - 22.07.2018 12:00,2867,53.71
22.07.2018 12:00 - 22.07.2018 13:00,2837,53.16
22.07.2018 13:00 - 22.07.2018 14:00,2808,52.96
22.07.2018 14:00 - 22.07.2018 15:00,2788,52.67
22.07.2018 15:00 - 22.07.2018 16:00,2751,52.5
22.07.2018 16:00 - 22.07.2018 17:00,2736,52.62
22.07.2018 17:00 - 22.07.2018 18:00,2752,52.76
22.07.2018 18:00 - 22.07.2018 19:00,2762,53.14
22.07.2018 19:00 - 22.07.2018 20:00,2773,55.14
22.07.2018 20:00 - 22.07.2018 21:00,2738,56.19
22.07.2018 21:00 - 22.07.2018 22:00,2668,56.85
22.07.2018 22:00 - 22.07.2018 23:00,2479,56.24
22.07.2018 23:00 - 23.07.2018 00:00,2268,53.38
23.07.2018 00:00 - 23.07.2018 01:00,2198,51.81
23.07.2018 01:00 - 23.07.2018 02:00,2139,50.2
23.07.2018 02:00 - 23.07.2018 03:00,2099,47.95
23.07.2018 03:00 - 23.07.2018 04:00,2072,47.1
23.07.2018 04:00 - 23.07.2018 05:00,2120,45.78
23.07.2018 05:00 - 23.07.2018 06:00,2462,50.23
23.07.2018 06:00 - 23.07.2018 07:00,2869,53.61
23.07.2018 07:00 - 23.07.2018 08:00,3260,57.54
23.07.2018 08:00 - 23.07.2018 09:00,3471,59.94
23.07.2018 09:00 - 23.07.2018 10:00,3526,62.43
23.07.2018 10:00 - 23.07.2018 11:00,3532,63.21
23.07.2018 11:00 - 23.07.2018 12:00,3492,62.45
23.07.2018 12:00 - 23.07.2018 13:00,3546,63.01
23.07.2018 13:00 - 23.07.2018 14:00,3512,61.01666667
23.07.2018 14:00 - 23.07.2018 15:00,3460,61.18666667
23.07.2018 15:00 - 23.07.2018 16:00,3395,61.27
23.07.2018 16:00 - 23.07.2018 17:00,3287,58.08
23.07.2018 17:00 - 23.07.2018 18:00,3224,58.47
23.07.2018 18:00 - 23.07.2018 19:00,3138,58.8
23.07.2018 19:00 - 23.07.2018 20:00,3070,59.32
23.07.2018 20:00 - 23.07.2018 21:00,2980,58.11
23.07.2018 21:00 - 23.07.2018 22:00,2875,57.34
23.07.2018 22:00 - 23.07.2018 23:00,2660,56.1
23.07.2018 23:00 - 24.07.2018 00:00,2431,53.95
24.07.2018 00:00 - 24.07.2018 01:00,2258,52.56
24.07.2018 01:00 - 24.07.2018 02:00,2181,50.35
24.07.2018 02:00 - 24.07.2018 03:00,2143,49.57
24.07.2018 03:00 - 24.07.2018 04:00,2111,49.08
24.07.2018 04:00 - 24.07.2018 05:00,2171,48.17
24.07.2018 05:00 - 24.07.2018 06:00,2515,50.87
24.07.2018 06:00 - 24.07.2018 07:00,2878,53.97
24.07.2018 07:00 - 24.07.2018 08:00,3255,60.63
24.07.2018 08:00 - 24.07.2018 09:00,3470,62.78333333
24.07.2018 09:00 - 24.07.2018 10:00,3516,62.07
24.07.2018 10:00 - 24.07.2018 11:00,3531,62.02
24.07.2018 11:00 - 24.07.2018 12:00,3483,62.03
24.07.2018 12:00 - 24.07.2018 13:00,3531,62.1
24.07.2018 13:00 - 24.07.2018 14:00,3513,62.01
24.07.2018 14:00 - 24.07.2018 15:00,3456,62
24.07.2018 15:00 - 24.07.2018 16:00,3372,59.95
24.07.2018 16:00 - 24.07.2018 17:00,3272,58.19
24.07.2018 17:00 - 24.07.2018 18:00,3221,61.86
24.07.2018 18:00 - 24.07.2018 19:00,3149,62.63
24.07.2018 19:00 - 24.07.2018 20:00,3094,63.94
24.07.2018 20:00 - 24.07.2018 21:00,3005,61.11
24.07.2018 21:00 - 24.07.2018 22:00,2909,60.46333333
24.07.2018 22:00 - 24.07.2018 23:00,2675,57.29
24.07.2018 23:00 - 25.07.2018 00:00,2435,54.47
25.07.2018 00:00 - 25.07.2018 01:00,2272,53.64
25.07.2018 01:00 - 25.07.2018 02:00,2197,51.57
25.07.2018 02:00 - 25.07.2018 03:00,2154,50.42
25.07.2018 03:00 - 25.07.2018 04:00,2130,50.31
25.07.2018 04:00 - 25.07.2018 05:00,2166,50.02
25.07.2018 05:00 - 25.07.2018 06:00,2512,51.44
25.07.2018 06:00 - 25.07.2018 07:00,2891,54.43
25.07.2018 07:00 - 25.07.2018 08:00,3293,62.65333333
25.07.2018 08:00 - 25.07.2018 09:00,3476,65
25.07.2018 09:00 - 25.07.2018 10:00,3579,66.38333333
25.07.2018 10:00 - 25.07.2018 11:00,3585,65.04
25.07.2018 11:00 - 25.07.2018 12:00,3541,68.58333333
25.07.2018 12:00 - 25.07.2018 13:00,3601,69.1
25.07.2018 13:00 - 25.07.2018 14:00,3579,68.73333333
25.07.2018 14:00 - 25.07.2018 15:00,3517,63.83
25.07.2018 15:00 - 25.07.2018 16:00,3420,62.11
25.07.2018 16:00 - 25.07.2018 17:00,3326,59.91
25.07.2018 17:00 - 25.07.2018 18:00,3236,61.89
25.07.2018 18:00 - 25.07.2018 19:00,3174,63.50333333
25.07.2018 19:00 - 25.07.2018 20:00,3114,63.92
25.07.2018 20:00 - 25.07.2018 21:00,3031,62.04
25.07.2018 21:00 - 25.07.2018 22:00,2929,61.33333333
25.07.2018 22:00 - 25.07.2018 23:00,2694,58.86333333
25.07.2018 23:00 - 26.07.2018 00:00,2445,54.43
26.07.2018 00:00 - 26.07.2018 01:00,2329,51.67
26.07.2018 01:00 - 26.07.2018 02:00,2245,50.24
26.07.2018 02:00 - 26.07.2018 03:00,2208,49.07
26.07.2018 03:00 - 26.07.2018 04:00,2185,48.3
26.07.2018 04:00 - 26.07.2018 05:00,2214,47.49
26.07.2018 05:00 - 26.07.2018 06:00,2529,50.14
26.07.2018 06:00 - 26.07.2018 07:00,2915,53.57
26.07.2018 07:00 - 26.07.2018 08:00,3300,60.58
26.07.2018 08:00 - 26.07.2018 09:00,3507,64.10333333
26.07.2018 09:00 - 26.07.2018 10:00,3563,62.95333333
26.07.2018 10:00 - 26.07.2018 11:00,3570,61.47
26.07.2018 11:00 - 26.07.2018 12:00,3498,62.05
26.07.2018 12:00 - 26.07.2018 13:00,3580,62.79
26.07.2018 13:00 - 26.07.2018 14:00,3539,62.02
26.07.2018 14:00 - 26.07.2018 15:00,3506,59.68
26.07.2018 15:00 - 26.07.2018 16:00,3424,61.08
26.07.2018 16:00 - 26.07.2018 17:00,3320,57.97
26.07.2018 17:00 - 26.07.2018 18:00,3258,59
26.07.2018 18:00 - 26.07.2018 19:00,3179,61
26.07.2018 19:00 - 26.07.2018 20:00,3106,61.1
26.07.2018 20:00 - 26.07.2018 21:00,3021,58.91666667
26.07.2018 21:00 - 26.07.2018 22:00,2944,58.17666667
26.07.2018 22:00 - 26.07.2018 23:00,2723,54.32
26.07.2018 23:00 - 27.07.2018 00:00,2464,52.07
27.07.2018 00:00 - 27.07.2018 01:00,2316,52.06
27.07.2018 01:00 - 27.07.2018 02:00,2236,50.26
27.07.2018 02:00 - 27.07.2018 03:00,2205,48.11
27.07.2018 03:00 - 27.07.2018 04:00,2172,47.76
27.07.2018 04:00 - 27.07.2018 05:00,2207,46.43
27.07.2018 05:00 - 27.07.2018 06:00,2527,50.86
27.07.2018 06:00 - 27.07.2018 07:00,2933,53.35
27.07.2018 07:00 - 27.07.2018 08:00,3331,62.18
27.07.2018 08:00 - 27.07.2018 09:00,3541,64.78
27.07.2018 09:00 - 27.07.2018 10:00,3590,64.23
27.07.2018 10:00 - 27.07.2018 11:00,3596,65.73
27.07.2018 11:00 - 27.07.2018 12:00,3559,65.3
27.07.2018 12:00 - 27.07.2018 13:00,3624,63.57
27.07.2018 13:00 - 27.07.2018 14:00,3596,62.2
27.07.2018 14:00 - 27.07.2018 15:00,3518,62.13
27.07.2018 15:00 - 27.07.2018 16:00,3427,62.16
27.07.2018 16:00 - 27.07.2018 17:00,3340,62.11
27.07.2018 17:00 - 27.07.2018 18:00,3238,61.98
27.07.2018 18:00 - 27.07.2018 19:00,3164,62.12
27.07.2018 19:00 - 27.07.2018 20:00,3096,60.95666667
27.07.2018 20:00 - 27.07.2018 21:00,3006,57.19666667
27.07.2018 21:00 - 27.07.2018 22:00,2916,55.39
27.07.2018 22:00 - 27.07.2018 23:00,2703,53.03
27.07.2018 23:00 - 28.07.2018 00:00,2463,50.85
28.07.2018 00:00 - 28.07.2018 01:00,2302,50.67
28.07.2018 01:00 - 28.07.2018 02:00,2218,49.04
28.07.2018 02:00 - 28.07.2018 03:00,2162,45.05
28.07.2018 03:00 - 28.07.2018 04:00,2115,43.09
28.07.2018 04:00 - 28.07.2018 05:00,2088,42.24
28.07.2018 05:00 - 28.07.2018 06:00,2227,44.46
28.07.2018 06:00 - 28.07.2018 07:00,2437,47.05
28.07.2018 07:00 - 28.07.2018 08:00,2718,49.85
28.07.2018 08:00 - 28.07.2018 09:00,2937,52.08
28.07.2018 09:00 - 28.07.2018 10:00,3044,54.61
28.07.2018 10:00 - 28.07.2018 11:00,3061,56.78
28.07.2018 11:00 - 28.07.2018 12:00,3049,60.84666667
28.07.2018 12:00 - 28.07.2018 13:00,3020,55.07
28.07.2018 13:00 - 28.07.2018 14:00,2974,54.28
28.07.2018 14:00 - 28.07.2018 15:00,2938,52.18
28.07.2018 15:00 - 28.07.2018 16:00,2893,51.91
28.07.2018 16:00 - 28.07.2018 17:00,2870,52.11
28.07.2018 17:00 - 28.07.2018 18:00,2846,51.07
28.07.2018 18:00 - 28.07.2018 19:00,2817,51.46
28.07.2018 19:00 - 28.07.2018 20:00,2780,52.88
28.07.2018 20:00 - 28.07.2018 21:00,2717,52.84
28.07.2018 21:00 - 28.07.2018 22:00,2679,53.09
28.07.2018 22:00 - 28.07.2018 23:00,2540,53.45
28.07.2018 23:00 - 29.07.2018 00:00,2334,50.59
29.07.2018 00:00 - 29.07.2018 01:00,2198,50.02
29.07.2018 01:00 - 29.07.2018 02:00,2131,46.74
29.07.2018 02:00 - 29.07.2018 03:00,2084,45.04
29.07.2018 03:00 - 29.07.2018 04:00,2034,44.05
29.07.2018 04:00 - 29.07.2018 05:00,2012,43.9
29.07.2018 05:00 - 29.07.2018 06:00,2114,44.02
29.07.2018 06:00 - 29.07.2018 07:00,2290,46.83
29.07.2018 07:00 - 29.07.2018 08:00,2547,48.08
29.07.2018 08:00 - 29.07.2018 09:00,2784,50.2
29.07.2018 09:00 - 29.07.2018 10:00,2914,51.15
29.07.2018 10:00 - 29.07.2018 11:00,2944,51.38
29.07.2018 11:00 - 29.07.2018 12:00,2943,51.25
29.07.2018 12:00 - 29.07.2018 13:00,2937,51.14
29.07.2018 13:00 - 29.07.2018 14:00,2916,51.12
29.07.2018 14:00 - 29.07.2018 15:00,2887,51.21
29.07.2018 15:00 - 29.07.2018 16:00,2865,51.39
29.07.2018 16:00 - 29.07.2018 17:00,2866,51.39
29.07.2018 17:00 - 29.07.2018 18:00,2876,52.41
29.07.2018 18:00 - 29.07.2018 19:00,2873,52.84
29.07.2018 19:00 - 29.07.2018 20:00,2865,55.24333333
29.07.2018 20:00 - 29.07.2018 21:00,2821,56.5
29.07.2018 21:00 - 29.07.2018 22:00,2784,57.12
29.07.2018 22:00 - 29.07.2018 23:00,2586,56.00333333
29.07.2018 23:00 - 30.07.2018 00:00,2322,53.03
30.07.2018 00:00 - 30.07.2018 01:00,2255,51.52
30.07.2018 01:00 - 30.07.2018 02:00,2185,48.12
30.07.2018 02:00 - 30.07.2018 03:00,2153,45.67
30.07.2018 03:00 - 30.07.2018 04:00,2131,45.35
30.07.2018 04:00 - 30.07.2018 05:00,2212,45.06
30.07.2018 05:00 - 30.07.2018 06:00,2622,50.03
30.07.2018 06:00 - 30.07.2018 07:00,2907,52.56
30.07.2018 07:00 - 30.07.2018 08:00,3317,63.52
30.07.2018 08:00 - 30.07.2018 09:00,3518,70.44
30.07.2018 09:00 - 30.07.2018 10:00,3581,71.54
30.07.2018 10:00 - 30.07.2018 11:00,3598,74.15
30.07.2018 11:00 - 30.07.2018 12:00,3572,74.94
30.07.2018 12:00 - 30.07.2018 13:00,3649,80.04
30.07.2018 13:00 - 30.07.2018 14:00,3613,80.04
30.07.2018 14:00 - 30.07.2018 15:00,3559,70.09
30.07.2018 15:00 - 30.07.2018 16:00,3446,66.85
30.07.2018 16:00 - 30.07.2018 17:00,3341,65.9
30.07.2018 17:00 - 30.07.2018 18:00,3273,70.5
30.07.2018 18:00 - 30.07.2018 19:00,3201,68.35
30.07.2018 19:00 - 30.07.2018 20:00,3144,66.22
30.07.2018 20:00 - 30.07.2018 21:00,3064,63.58
30.07.2018 21:00 - 30.07.2018 22:00,2984,66.38
30.07.2018 22:00 - 30.07.2018 23:00,2734,60.37
30.07.2018 23:00 - 31.07.2018 00:00,2474,53.03
31.07.2018 00:00 - 31.07.2018 01:00,2296,51.44
31.07.2018 01:00 - 31.07.2018 02:00,2211,50.27
31.07.2018 02:00 - 31.07.2018 03:00,2188,50.19
31.07.2018 03:00 - 31.07.2018 04:00,2173,49.68
31.07.2018 04:00 - 31.07.2018 05:00,2247,47.9
31.07.2018 05:00 - 31.07.2018 06:00,2658,50.63
31.07.2018 06:00 - 31.07.2018 07:00,2943,53.08
31.07.2018 07:00 - 31.07.2018 08:00,3343,70.04
31.07.2018 08:00 - 31.07.2018 09:00,3541,69.97
31.07.2018 09:00 - 31.07.2018 10:00,3607,73.81
31.07.2018 10:00 - 31.07.2018 11:00,3635,79.37
31.07.2018 11:00 - 31.07.2018 12:00,3599,84.04
31.07.2018 12:00 - 31.07.2018 13:00,3663,84.43
31.07.2018 13:00 - 31.07.2018 14:00,3632,84.41
31.07.2018 14:00 - 31.07.2018 15:00,3593,84.48
31.07.2018 15:00 - 31.07.2018 16:00,3490,80.08
31.07.2018 16:00 - 31.07.2018 17:00,3393,66.58
31.07.2018 17:00 - 31.07.2018 18:00,3330,67.65
31.07.2018 18:00 - 31.07.2018 19:00,3259,68.91
31.07.2018 19:00 - 31.07.2018 20:00,3194,68.42
31.07.2018 20:00 - 31.07.2018 21:00,3109,65.32
31.07.2018 21:00 - 31.07.2018 22:00,3033,67.7
31.07.2018 22:00 - 31.07.2018 23:00,2786,63.68
31.07.2018 23:00 - 01.08.2018 00:00,2509,52.93
01.08.2018 00:00 - 01.08.2018 01:00,2343,50.33
01.08.2018 01:00 - 01.08.2018 02:00,2270,49.64
01.08.2018 02:00 - 01.08.2018 03:00,2252,49.07
01.08.2018 03:00 - 01.08.2018 04:00,2230,48.64
01.08.2018 04:00 - 01.08.2018 05:00,2252,47.94
01.08.2018 05:00 - 01.08.2018 06:00,2562,49.92
01.08.2018 06:00 - 01.08.2018 07:00,2971,53.3
01.08.2018 07:00 - 01.08.2018 08:00,3372,63.8
01.08.2018 08:00 - 01.08.2018 09:00,3556,74.29
01.08.2018 09:00 - 01.08.2018 10:00,3609,79.18
01.08.2018 10:00 - 01.08.2018 11:00,3624,80.03
01.08.2018 11:00 - 01.08.2018 12:00,3592,80.05
01.08.2018 12:00 - 01.08.2018 13:00,3634,80.01
01.08.2018 13:00 - 01.08.2018 14:00,3602,79.91
01.08.2018 14:00 - 01.08.2018 15:00,3552,77.9
01.08.2018 15:00 - 01.08.2018 16:00,3470,77.87
01.08.2018 16:00 - 01.08.2018 17:00,3362,76.58
01.08.2018 17:00 - 01.08.2018 18:00,3282,70.94
01.08.2018 18:00 - 01.08.2018 19:00,3205,67.03
01.08.2018 19:00 - 01.08.2018 20:00,3140,67.6
01.08.2018 20:00 - 01.08.2018 21:00,3055,62.49666667
01.08.2018 21:00 - 01.08.2018 22:00,2989,61.05333333
01.08.2018 22:00 - 01.08.2018 23:00,2715,59.22333333
01.08.2018 23:00 - 02.08.2018 00:00,2493,53.77
02.08.2018 00:00 - 02.08.2018 01:00,2377,51.46
02.08.2018 01:00 - 02.08.2018 02:00,2319,50.04
02.08.2018 02:00 - 02.08.2018 03:00,2270,49.58
02.08.2018 03:00 - 02.08.2018 04:00,2258,49.26
02.08.2018 04:00 - 02.08.2018 05:00,2290,48.57
02.08.2018 05:00 - 02.08.2018 06:00,2594,50.08
02.08.2018 06:00 - 02.08.2018 07:00,3001,53.47
02.08.2018 07:00 - 02.08.2018 08:00,3377,62.21
02.08.2018 08:00 - 02.08.2018 09:00,3570,68.33666667
02.08.2018 09:00 - 02.08.2018 10:00,3642,72.49666667
02.08.2018 10:00 - 02.08.2018 11:00,3642,73.58
02.08.2018 11:00 - 02.08.2018 12:00,3602,75.85666667
02.08.2018 12:00 - 02.08.2018 13:00,3660,77.56666667
02.08.2018 13:00 - 02.08.2018 14:00,3614,77.44
02.08.2018 14:00 - 02.08.2018 15:00,3589,71.30333333
02.08.2018 15:00 - 02.08.2018 16:00,3510,71.25
02.08.2018 16:00 - 02.08.2018 17:00,3395,65.43666667
02.08.2018 17:00 - 02.08.2018 18:00,3320,65.93333333
02.08.2018 18:00 - 02.08.2018 19:00,3272,66.41666667
02.08.2018 19:00 - 02.08.2018 20:00,3220,65.70666667
02.08.2018 20:00 - 02.08.2018 21:00,3150,63.69666667
02.08.2018 21:00 - 02.08.2018 22:00,3034,62.49333333
02.08.2018 22:00 - 02.08.2018 23:00,2753,60.79333333
02.08.2018 23:00 - 03.08.2018 00:00,2515,53.93
03.08.2018 00:00 - 03.08.2018 01:00,2407,52.37
03.08.2018 01:00 - 03.08.2018 02:00,2323,51.14
03.08.2018 02:00 - 03.08.2018 03:00,2284,50.29
03.08.2018 03:00 - 03.08.2018 04:00,2253,49.54
03.08.2018 04:00 - 03.08.2018 05:00,2290,49.66
03.08.2018 05:00 - 03.08.2018 06:00,2613,50.29
03.08.2018 06:00 - 03.08.2018 07:00,3035,56.96
03.08.2018 07:00 - 03.08.2018 08:00,3426,68.09
03.08.2018 08:00 - 03.08.2018 09:00,3625,77.23
03.08.2018 09:00 - 03.08.2018 10:00,3684,77.22
03.08.2018 10:00 - 03.08.2018 11:00,3699,76.58
03.08.2018 11:00 - 03.08.2018 12:00,3663,73.49
03.08.2018 12:00 - 03.08.2018 13:00,3715,76.24
03.08.2018 13:00 - 03.08.2018 14:00,3671,73.01
03.08.2018 14:00 - 03.08.2018 15:00,3617,72.83
03.08.2018 15:00 - 03.08.2018 16:00,3555,73.17666667
03.08.2018 16:00 - 03.08.2018 17:00,3459,67.55
03.08.2018 17:00 - 03.08.2018 18:00,3364,68.07
03.08.2018 18:00 - 03.08.2018 19:00,3282,68.39
03.08.2018 19:00 - 03.08.2018 20:00,3207,68.97666667
03.08.2018 20:00 - 03.08.2018 21:00,3136,64.96
03.08.2018 21:00 - 03.08.2018 22:00,3049,64.77333333
03.08.2018 22:00 - 03.08.2018 23:00,2815,60.56
03.08.2018 23:00 - 04.08.2018 00:00,2521,53.88
04.08.2018 00:00 - 04.08.2018 01:00,2356,53.72
04.08.2018 01:00 - 04.08.2018 02:00,2269,51.51
04.08.2018 02:00 - 04.08.2018 03:00,2227,49.94
04.08.2018 03:00 - 04.08.2018 04:00,2192,49.5
04.08.2018 04:00 - 04.08.2018 05:00,2168,48.75
04.08.2018 05:00 - 04.08.2018 06:00,2305,48.73
04.08.2018 06:00 - 04.08.2018 07:00,2518,49.96
04.08.2018 07:00 - 04.08.2018 08:00,2797,51.63
04.08.2018 08:00 - 04.08.2018 09:00,3017,54.49
04.08.2018 09:00 - 04.08.2018 10:00,3128,59.79666667
04.08.2018 10:00 - 04.08.2018 11:00,3159,61.19666667
04.08.2018 11:00 - 04.08.2018 12:00,3158,59.37666667
04.08.2018 12:00 - 04.08.2018 13:00,3123,60.75666667
04.08.2018 13:00 - 04.08.2018 14:00,3091,58.98333333
04.08.2018 14:00 - 04.08.2018 15:00,3058,53.72
04.08.2018 15:00 - 04.08.2018 16:00,3012,54.49333333
04.08.2018 16:00 - 04.08.2018 17:00,2983,52.1
04.08.2018 17:00 - 04.08.2018 18:00,2965,51.58
04.08.2018 18:00 - 04.08.2018 19:00,2929,55.05333333
04.08.2018 19:00 - 04.08.2018 20:00,2894,55.30333333
04.08.2018 20:00 - 04.08.2018 21:00,2845,54.29
04.08.2018 21:00 - 04.08.2018 22:00,2802,54.06333333
04.08.2018 22:00 - 04.08.2018 23:00,2620,52.09
04.08.2018 23:00 - 05.08.2018 00:00,2419,49.6
05.08.2018 00:00 - 05.08.2018 01:00,2269,50.61
05.08.2018 01:00 - 05.08.2018 02:00,2185,49.88
05.08.2018 02:00 - 05.08.2018 03:00,2137,49.41
05.08.2018 03:00 - 05.08.2018 04:00,2092,47.86
05.08.2018 04:00 - 05.08.2018 05:00,2072,46.07
05.08.2018 05:00 - 05.08.2018 06:00,2163,45.07
05.08.2018 06:00 - 05.08.2018 07:00,2334,45.68
05.08.2018 07:00 - 05.08.2018 08:00,2612,47.44
05.08.2018 08:00 - 05.08.2018 09:00,2854,49.44
05.08.2018 09:00 - 05.08.2018 10:00,2972,49.78
05.08.2018 10:00 - 05.08.2018 11:00,3011,49.69
05.08.2018 11:00 - 05.08.2018 12:00,3015,49.72
05.08.2018 12:00 - 05.08.2018 13:00,3001,49.46
05.08.2018 13:00 - 05.08.2018 14:00,2974,49.36
05.08.2018 14:00 - 05.08.2018 15:00,2955,49.19
05.08.2018 15:00 - 05.08.2018 16:00,2930,48.05
05.08.2018 16:00 - 05.08.2018 17:00,2942,48.19
05.08.2018 17:00 - 05.08.2018 18:00,2945,49.89
05.08.2018 18:00 - 05.08.2018 19:00,2951,51.33
05.08.2018 19:00 - 05.08.2018 20:00,2941,52.39
05.08.2018 20:00 - 05.08.2018 21:00,2915,52.91
05.08.2018 21:00 - 05.08.2018 22:00,2864,53.42
05.08.2018 22:00 - 05.08.2018 23:00,2612,52.97
05.08.2018 23:00 - 06.08.2018 00:00,2378,51.51
06.08.2018 00:00 - 06.08.2018 01:00,2294,50.05
06.08.2018 01:00 - 06.08.2018 02:00,2213,47.99
06.08.2018 02:00 - 06.08.2018 03:00,2183,47.02
06.08.2018 03:00 - 06.08.2018 04:00,2171,46.02
06.08.2018 04:00 - 06.08.2018 05:00,2226,45.08
06.08.2018 05:00 - 06.08.2018 06:00,2553,47.1
06.08.2018 06:00 - 06.08.2018 07:00,2984,52.91
06.08.2018 07:00 - 06.08.2018 08:00,3389,61.72666667
06.08.2018 08:00 - 06.08.2018 09:00,3605,67.02333333
06.08.2018 09:00 - 06.08.2018 10:00,3678,66.57
06.08.2018 10:00 - 06.08.2018 11:00,3680,65.36666667
06.08.2018 11:00 - 06.08.2018 12:00,3648,64.45
06.08.2018 12:00 - 06.08.2018 13:00,3705,64.82
06.08.2018 13:00 - 06.08.2018 14:00,3664,59.72
06.08.2018 14:00 - 06.08.2018 15:00,3607,63.23333333
06.08.2018 15:00 - 06.08.2018 16:00,3529,61.50666667
06.08.2018 16:00 - 06.08.2018 17:00,3433,64.05
06.08.2018 17:00 - 06.08.2018 18:00,3363,66.85
06.08.2018 18:00 - 06.08.2018 19:00,3285,68.8
06.08.2018 19:00 - 06.08.2018 20:00,3194,70.99666667
06.08.2018 20:00 - 06.08.2018 21:00,3152,69.41666667
06.08.2018 21:00 - 06.08.2018 22:00,3051,68.22666667
06.08.2018 22:00 - 06.08.2018 23:00,2779,64.90666667
06.08.2018 23:00 - 07.08.2018 00:00,2494,55.23
07.08.2018 00:00 - 07.08.2018 01:00,2300,53.29
07.08.2018 01:00 - 07.08.2018 02:00,2236,52.06
07.08.2018 02:00 - 07.08.2018 03:00,2192,51.01
07.08.2018 03:00 - 07.08.2018 04:00,2182,49.75
07.08.2018 04:00 - 07.08.2018 05:00,2247,49.53
07.08.2018 05:00 - 07.08.2018 06:00,2572,51.51
07.08.2018 06:00 - 07.08.2018 07:00,3003,56.03666667
07.08.2018 07:00 - 07.08.2018 08:00,3376,65.79666667
07.08.2018 08:00 - 07.08.2018 09:00,3568,69.89666667
07.08.2018 09:00 - 07.08.2018 10:00,3639,75.32333333
07.08.2018 10:00 - 07.08.2018 11:00,3647,70.13333333
07.08.2018 11:00 - 07.08.2018 12:00,3636,72.35333333
07.08.2018 12:00 - 07.08.2018 13:00,3679,75.21333333
07.08.2018 13:00 - 07.08.2018 14:00,3641,72.17333333
07.08.2018 14:00 - 07.08.2018 15:00,3614,71.59
07.08.2018 15:00 - 07.08.2018 16:00,3525,70.10333333
07.08.2018 16:00 - 07.08.2018 17:00,3433,65.94666667
07.08.2018 17:00 - 07.08.2018 18:00,3348,67.87666667
07.08.2018 18:00 - 07.08.2018 19:00,3277,70.03333333
07.08.2018 19:00 - 07.08.2018 20:00,3248,71.06333333
07.08.2018 20:00 - 07.08.2018 21:00,3196,67.39666667
07.08.2018 21:00 - 07.08.2018 22:00,3059,63.09333333
07.08.2018 22:00 - 07.08.2018 23:00,2788,55.85
07.08.2018 23:00 - 08.08.2018 00:00,2535,51.97
08.08.2018 00:00 - 08.08.2018 01:00,2330,49.35
08.08.2018 01:00 - 08.08.2018 02:00,2256,47.55
08.08.2018 02:00 - 08.08.2018 03:00,2217,46.61
08.08.2018 03:00 - 08.08.2018 04:00,2202,43.9
08.08.2018 04:00 - 08.08.2018 05:00,2236,43.9
08.08.2018 05:00 - 08.08.2018 06:00,2553,47.8
08.08.2018 06:00 - 08.08.2018 07:00,2967,51.15
08.08.2018 07:00 - 08.08.2018 08:00,3356,62.26
08.08.2018 08:00 - 08.08.2018 09:00,3559,66.46
08.08.2018 09:00 - 08.08.2018 10:00,3635,70.04
08.08.2018 10:00 - 08.08.2018 11:00,3632,69.47
08.08.2018 11:00 - 08.08.2018 12:00,3591,69.15333333
08.08.2018 12:00 - 08.08.2018 13:00,3654,69.16333333
08.08.2018 13:00 - 08.08.2018 14:00,3638,70.51
08.08.2018 14:00 - 08.08.2018 15:00,3594,69.56333333
08.08.2018 15:00 - 08.08.2018 16:00,3531,64.21666667
08.08.2018 16:00 - 08.08.2018 17:00,3427,61.81666667
08.08.2018 17:00 - 08.08.2018 18:00,3346,61.36666667
08.08.2018 18:00 - 08.08.2018 19:00,3253,61.43
08.08.2018 19:00 - 08.08.2018 20:00,3210,61.77333333
08.08.2018 20:00 - 08.08.2018 21:00,3149,61.49333333
08.08.2018 21:00 - 08.08.2018 22:00,3029,59.34
